nsentry16_2016_02_24__05h00m00s

Time (Date hh:mm:ss.ms)	 L-Max dB -A 	 LEQ dB -A 	 L-Min dB -A 	
2016/02/24 09:50:13.000	68.244658	66.844321	66.344171	
2016/02/24 09:50:14.000	67.544503	66.744292	66.044073	
2016/02/24 09:50:15.000	70.244985	69.044807	67.244428	
2016/02/24 09:50:16.000	79.245474	76.545414	70.344998	
2016/02/24 09:50:17.000	79.945485	77.345436	74.145317	
2016/02/24 09:50:18.000	75.545380	70.645035	67.844572	
2016/02/24 09:50:19.000	70.244985	68.644736	67.244428	
2016/02/24 09:50:20.000	77.445438	74.545337	70.144972	
2016/02/24 09:50:21.000	78.745466	77.745445	75.745387	
2016/02/24 09:50:22.000	75.445376	73.645289	72.645223	
2016/02/24 09:50:23.000	76.945425	75.845391	73.345271	
2016/02/24 09:50:24.000	73.845301	72.345200	71.145090	
2016/02/24 09:50:25.000	76.945425	75.345372	71.745149	
2016/02/24 09:50:26.000	71.845158	67.444479	64.843604	
2016/02/24 09:50:27.000	64.743559	63.542927	62.842469	
2016/02/24 09:50:28.000	62.942539	62.041847	61.341200	
2016/02/24 09:50:29.000	62.642324	62.141931	61.641490	
2016/02/24 09:50:30.000	62.342094	61.641490	61.040889	
2016/02/24 09:50:31.000	61.341200	61.040889	60.740556	
2016/02/24 09:50:32.000	60.940780	60.540320	60.139816	
2016/02/24 09:50:33.000	63.342804	61.841672	60.640439	
2016/02/24 09:50:34.000	66.044073	65.143734	63.142675	
2016/02/24 09:50:35.000	67.344454	66.844321	65.643931	
2016/02/24 09:50:36.000	66.944349	65.443855	64.343368	
2016/02/24 09:50:37.000	68.644736	67.544503	64.943649	
2016/02/24 09:50:38.000	78.945469	75.445376	68.944790	
2016/02/24 09:50:39.000	83.445518	81.345501	77.245433	
2016/02/24 09:50:40.000	76.945425	72.945244	71.745149	
2016/02/24 09:50:41.000	82.045508	80.045486	73.645289	
2016/02/24 09:50:42.000	79.645481	76.645417	75.345372	
2016/02/24 09:50:43.000	76.945425	75.845391	74.745346	
2016/02/24 09:50:44.000	76.945425	75.045360	74.145317	
2016/02/24 09:50:45.000	79.045471	77.245433	74.545337	
2016/02/24 09:50:46.000	81.745505	80.045486	76.945425	
2016/02/24 09:50:47.000	77.345436	76.745420	76.345407	
2016/02/24 09:50:48.000	76.945425	76.045398	75.445376	
2016/02/24 09:50:49.000	78.945469	77.745445	76.545414	
2016/02/24 09:50:50.000	90.245539	86.645532	78.945469	
2016/02/24 09:50:51.000	90.545540	87.445534	80.945497	
2016/02/24 09:50:52.000	80.745495	78.045452	77.345436	
2016/02/24 09:50:53.000	78.445460	75.645383	73.445277	
2016/02/24 09:50:54.000	74.045312	73.545283	73.045251	
2016/02/24 09:50:55.000	75.945394	75.445376	74.045312	
2016/02/24 09:50:56.000	75.045360	73.645289	73.145258	
2016/02/24 09:50:57.000	80.145488	78.145454	73.845301	
2016/02/24 09:50:58.000	79.945485	76.745420	75.245368	
2016/02/24 09:50:59.000	77.845448	76.345407	73.945306	
2016/02/24 09:51:00.000	76.345407	74.645342	73.545283	
2016/02/24 09:51:01.000	82.945515	81.145499	76.445411	
2016/02/24 09:51:02.000	82.745513	79.145473	76.045398	
2016/02/24 09:51:03.000	76.245404	75.645383	75.045360	
2016/02/24 09:51:04.000	76.345407	75.345372	74.745346	
2016/02/24 09:51:05.000	75.245368	74.045312	72.745230	
2016/02/24 09:51:06.000	72.845237	70.845058	69.644902	
2016/02/24 09:51:07.000	70.044959	69.744917	69.444872	
2016/02/24 09:51:08.000	71.145090	70.244985	69.144824	
2016/02/24 09:51:09.000	71.245100	70.845058	70.344998	
2016/02/24 09:51:10.000	70.445010	69.444872	68.944790	
2016/02/24 09:51:11.000	69.744917	69.144824	68.744754	
2016/02/24 09:51:12.000	77.045428	73.845301	69.744917	
2016/02/24 09:51:13.000	80.845496	79.245474	76.545414	
2016/02/24 09:51:14.000	81.945507	79.845483	75.945394	
2016/02/24 09:51:15.000	81.845506	76.445411	73.945306	
2016/02/24 09:51:16.000	76.845422	74.445332	71.945167	
2016/02/24 09:51:17.000	71.745149	70.445010	69.644902	
2016/02/24 09:51:18.000	74.545337	72.945244	70.745046	
2016/02/24 09:51:19.000	76.245404	75.445376	73.745295	
2016/02/24 09:51:20.000	76.045398	73.445277	72.145184	
2016/02/24 09:51:21.000	76.245404	73.645289	70.545023	
2016/02/24 09:51:22.000	70.244985	68.444698	67.444479	
2016/02/24 09:51:23.000	84.245523	81.045498	67.344454	
2016/02/24 09:51:24.000	83.145516	78.045452	67.344454	
2016/02/24 09:51:25.000	66.744292	63.442866	62.942539	
2016/02/24 09:51:26.000	63.442866	62.642324	61.741582	
2016/02/24 09:51:27.000	62.542249	62.041847	61.641490	
2016/02/24 09:51:28.000	63.042608	61.841672	61.140995	
2016/02/24 09:51:29.000	61.641490	60.239946	59.739263	
2016/02/24 09:51:30.000	60.139816	59.038163	58.336871	
2016/02/24 09:51:31.000	58.837815	58.437068	57.936033	
2016/02/24 09:51:32.000	59.038163	58.437068	58.036250	
2016/02/24 09:51:33.000	58.236669	57.535114	57.033840	
2016/02/24 09:51:34.000	58.236669	57.835811	57.334622	
2016/02/24 09:51:35.000	58.437068	57.936033	57.134107	
2016/02/24 09:51:36.000	59.038163	57.936033	57.334622	
2016/02/24 09:51:37.000	58.837815	58.236669	57.535114	
2016/02/24 09:51:38.000	59.438813	58.637450	57.835811	
2016/02/24 09:51:39.000	59.639116	59.238496	58.837815	
2016/02/24 09:51:40.000	66.644263	62.642324	58.737635	
2016/02/24 09:51:41.000	66.944349	63.642987	62.041847	
2016/02/24 09:51:42.000	68.344678	65.443855	61.241098	
2016/02/24 09:51:43.000	73.545283	70.645035	66.444203	
2016/02/24 09:51:44.000	72.645223	70.845058	68.444698	
2016/02/24 09:51:45.000	68.244658	64.943649	64.143265	
2016/02/24 09:51:46.000	66.444203	65.443855	63.943158	
2016/02/24 09:51:47.000	68.644736	67.644527	66.444203	
2016/02/24 09:51:48.000	68.744754	67.444479	66.744292	
2016/02/24 09:51:49.000	68.444698	67.744550	66.844321	
2016/02/24 09:51:50.000	68.244658	67.644527	67.044376	
2016/02/24 09:51:51.000	69.044807	68.344678	67.744550	
2016/02/24 09:51:52.000	70.945069	69.944945	68.944790	
2016/02/24 09:51:53.000	79.545479	76.145401	70.945069	
2016/02/24 09:51:54.000	81.745505	79.745482	74.945355	
2016/02/24 09:51:55.000	74.745346	72.345200	71.645139	
2016/02/24 09:51:56.000	75.045360	74.345327	72.845237	
2016/02/24 09:51:57.000	75.045360	74.445332	73.945306	
2016/02/24 09:51:58.000	77.445438	76.745420	75.145364	
2016/02/24 09:51:59.000	76.645417	76.345407	75.945394	
2016/02/24 09:52:00.000	81.245500	80.145488	76.745420	
2016/02/24 09:52:01.000	83.545519	81.245500	78.245456	
2016/02/24 09:52:02.000	82.745513	76.345407	71.345110	
2016/02/24 09:52:03.000	70.945069	68.544717	67.444479	
2016/02/24 09:52:04.000	67.444479	66.444203	65.944039	
2016/02/24 09:52:05.000	66.444203	65.944039	65.543893	
2016/02/24 09:52:06.000	66.944349	66.444203	65.743968	
2016/02/24 09:52:07.000	67.644527	67.244428	66.544233	
2016/02/24 09:52:08.000	67.944595	67.544503	66.644263	
2016/02/24 09:52:09.000	68.244658	67.644527	67.244428	
2016/02/24 09:52:10.000	70.244985	68.944790	67.544503	
2016/02/24 09:52:11.000	75.945394	73.045251	69.944945	
2016/02/24 09:52:12.000	83.945521	82.145509	76.145401	
2016/02/24 09:52:13.000	79.445478	75.745387	74.145317	
2016/02/24 09:52:14.000	75.945394	74.845351	73.845301	
2016/02/24 09:52:15.000	76.145401	74.045312	71.845158	
2016/02/24 09:52:16.000	73.145258	71.745149	71.045079	
2016/02/24 09:52:17.000	77.845448	76.245404	73.145258	
2016/02/24 09:52:18.000	77.545441	74.145317	70.945069	
2016/02/24 09:52:19.000	70.845058	68.644736	67.644527	
2016/02/24 09:52:20.000	69.244840	67.844572	66.044073	
2016/02/24 09:52:21.000	67.744550	66.444203	65.643931	
2016/02/24 09:52:22.000	71.945167	70.545023	67.744550	
2016/02/24 09:52:23.000	79.145473	77.645443	71.845158	
2016/02/24 09:52:24.000	78.945469	77.645443	75.745387	
2016/02/24 09:52:25.000	75.445376	70.545023	67.544503	
2016/02/24 09:52:26.000	67.944595	66.044073	65.143734	
2016/02/24 09:52:27.000	66.144106	65.343816	64.843604	
2016/02/24 09:52:28.000	66.944349	66.344171	65.043692	
2016/02/24 09:52:29.000	67.444479	66.744292	66.044073	
2016/02/24 09:52:30.000	69.244840	68.544717	67.444479	
2016/02/24 09:52:31.000	73.345271	71.345110	68.244658	
2016/02/24 09:52:32.000	82.145509	79.345476	73.645289	
2016/02/24 09:52:33.000	82.945515	79.845483	76.745420	
2016/02/24 09:52:34.000	79.845483	79.245474	77.145431	
2016/02/24 09:52:35.000	82.945515	81.945507	79.745482	
2016/02/24 09:52:36.000	82.445511	80.045486	78.645464	
2016/02/24 09:52:37.000	81.145499	78.145454	75.845391	
2016/02/24 09:52:38.000	82.245510	78.645464	73.745295	
2016/02/24 09:52:39.000	75.945394	74.545337	73.545283	
2016/02/24 09:52:40.000	76.345407	74.645342	73.445277	
2016/02/24 09:52:41.000	77.645443	76.045398	73.645289	
2016/02/24 09:52:42.000	77.645443	75.645383	74.545337	
2016/02/24 09:52:43.000	76.445411	75.445376	74.645342	
2016/02/24 09:52:44.000	74.845351	72.745230	71.845158	
2016/02/24 09:52:45.000	72.045175	71.445120	71.145090	
2016/02/24 09:52:46.000	71.545130	69.144824	68.444698	
2016/02/24 09:52:47.000	68.544717	67.144402	66.344171	
2016/02/24 09:52:48.000	69.744917	67.244428	65.643931	
2016/02/24 09:52:49.000	65.944039	65.343816	64.843604	
2016/02/24 09:52:50.000	66.044073	64.843604	64.343368	
2016/02/24 09:52:51.000	69.844931	67.844572	64.843604	
2016/02/24 09:52:52.000	76.645417	74.745346	70.144972	
2016/02/24 09:52:53.000	77.745445	77.245433	76.245404	
2016/02/24 09:52:54.000	77.845448	75.345372	73.345271	
2016/02/24 09:52:55.000	79.245474	75.945394	70.545023	
2016/02/24 09:52:56.000	70.445010	67.844572	67.144402	
2016/02/24 09:52:57.000	72.845237	70.445010	67.644527	
2016/02/24 09:52:58.000	80.845496	79.145473	73.345271	
2016/02/24 09:52:59.000	78.445460	72.745230	71.045079	
2016/02/24 09:53:00.000	73.145258	72.045175	70.845058	
2016/02/24 09:53:01.000	75.745387	74.945355	73.345271	
2016/02/24 09:53:02.000	74.845351	70.144972	69.344856	
2016/02/24 09:53:03.000	71.245100	69.944945	68.744754	
2016/02/24 09:53:04.000	78.845468	76.845422	71.145090	
2016/02/24 09:53:05.000	79.145473	76.545414	73.145258	
2016/02/24 09:53:06.000	73.445277	72.045175	70.945069	
2016/02/24 09:53:07.000	73.545283	72.045175	69.944945	
2016/02/24 09:53:08.000	72.845237	69.944945	69.244840	
2016/02/24 09:53:09.000	74.545337	72.045175	69.744917	
2016/02/24 09:53:10.000	80.845496	77.245433	71.445120	
2016/02/24 09:53:11.000	84.045521	82.445511	80.345490	
2016/02/24 09:53:12.000	81.245500	80.845496	80.245489	
2016/02/24 09:53:13.000	85.945530	83.945521	81.045498	
2016/02/24 09:53:14.000	82.745513	79.245474	78.445460	
2016/02/24 09:53:15.000	83.645519	82.545512	80.545493	
2016/02/24 09:53:16.000	80.245489	78.345458	77.545441	
2016/02/24 09:53:17.000	82.545512	81.045498	78.345458	
2016/02/24 09:53:18.000	83.145516	82.345510	81.345501	
2016/02/24 09:53:19.000	82.345510	80.545493	79.545479	
2016/02/24 09:53:20.000	79.445478	76.145401	74.345327	
2016/02/24 09:53:21.000	78.845468	77.245433	74.245322	
2016/02/24 09:53:22.000	78.645464	75.945394	74.745346	
2016/02/24 09:53:23.000	75.745387	75.145364	74.645342	
2016/02/24 09:53:24.000	75.645383	75.245368	74.845351	
2016/02/24 09:53:25.000	81.545503	78.745466	75.545380	
2016/02/24 09:53:26.000	81.945507	78.645464	76.145401	
2016/02/24 09:53:27.000	75.945394	73.845301	72.945244	
2016/02/24 09:53:28.000	79.645481	77.245433	73.245264	
2016/02/24 09:53:29.000	79.645481	78.145454	77.345436	
2016/02/24 09:53:30.000	82.245510	81.045498	78.045452	
2016/02/24 09:53:31.000	80.445491	76.745420	74.645342	
2016/02/24 09:53:32.000	74.745346	73.045251	71.945167	
2016/02/24 09:53:33.000	72.245192	71.645139	71.245100	
2016/02/24 09:53:34.000	76.645417	73.845301	70.845058	
2016/02/24 09:53:35.000	80.945497	79.545479	76.545414	
2016/02/24 09:53:36.000	76.145401	71.545130	70.144972	
2016/02/24 09:53:37.000	74.645342	73.345271	70.344998	
2016/02/24 09:53:38.000	81.845506	79.745482	74.545337	
2016/02/24 09:53:39.000	83.245517	81.045498	78.045452	
2016/02/24 09:53:40.000	77.845448	74.445332	72.645223	
2016/02/24 09:53:41.000	80.545493	77.045428	73.245264	
2016/02/24 09:53:42.000	81.645504	78.445460	73.045251	
2016/02/24 09:53:43.000	72.845237	69.244840	67.744550	
2016/02/24 09:53:44.000	67.744550	66.944349	66.544233	
2016/02/24 09:53:45.000	67.044376	65.743968	64.743559	
2016/02/24 09:53:46.000	65.143734	64.243317	63.843102	
2016/02/24 09:53:47.000	64.643513	64.143265	63.442866	
2016/02/24 09:53:48.000	64.543466	63.642987	62.942539	
2016/02/24 09:53:49.000	63.743045	63.142675	62.442172	
2016/02/24 09:53:50.000	64.343368	63.843102	63.342804	
2016/02/24 09:53:51.000	63.743045	63.442866	63.042608	
2016/02/24 09:53:52.000	63.843102	62.642324	62.141931	
2016/02/24 09:53:53.000	62.542249	62.141931	61.841672	
2016/02/24 09:53:54.000	63.042608	62.041847	61.341200	
2016/02/24 09:53:55.000	70.445010	65.143734	60.440199	
2016/02/24 09:53:56.000	61.140995	60.740556	60.139816	
2016/02/24 09:53:57.000	61.040889	60.540320	60.239946	
2016/02/24 09:53:58.000	61.641490	60.840669	60.039682	
2016/02/24 09:53:59.000	60.440199	60.139816	59.839406	
2016/02/24 09:54:00.000	63.642987	61.040889	59.939546	
2016/02/24 09:54:01.000	60.840669	60.540320	60.239946	
2016/02/24 09:54:02.000	60.940780	60.440199	59.939546	
2016/02/24 09:54:03.000	61.541395	61.040889	60.239946	
2016/02/24 09:54:04.000	61.341200	60.940780	60.540320	
2016/02/24 09:54:05.000	61.541395	61.241098	60.940780	
2016/02/24 09:54:06.000	63.442866	62.442172	60.940780	
2016/02/24 09:54:07.000	63.542927	62.742397	62.041847	
2016/02/24 09:54:08.000	62.542249	61.741582	61.341200	
2016/02/24 09:54:09.000	63.843102	63.242740	61.140995	
2016/02/24 09:54:10.000	64.243317	63.843102	63.142675	
2016/02/24 09:54:11.000	64.343368	63.642987	63.042608	
2016/02/24 09:54:12.000	64.643513	64.343368	63.943158	
2016/02/24 09:54:13.000	64.443417	63.943158	63.542927	
2016/02/24 09:54:14.000	65.643931	64.743559	63.743045	
2016/02/24 09:54:15.000	67.544503	66.144106	64.843604	
2016/02/24 09:54:16.000	70.044959	68.944790	67.144402	
2016/02/24 09:54:17.000	74.545337	72.645223	70.044959	
2016/02/24 09:54:18.000	76.245404	74.145317	71.245100	
2016/02/24 09:54:19.000	78.145454	77.045428	75.945394	
2016/02/24 09:54:20.000	77.545441	76.845422	75.945394	
2016/02/24 09:54:21.000	76.945425	76.145401	75.545380	
2016/02/24 09:54:22.000	77.045428	74.945355	73.545283	
2016/02/24 09:54:23.000	77.145431	75.745387	73.545283	
2016/02/24 09:54:24.000	77.145431	75.245368	73.845301	
2016/02/24 09:54:25.000	75.245368	72.045175	70.144972	
2016/02/24 09:54:26.000	72.045175	71.545130	70.545023	
2016/02/24 09:54:27.000	78.045452	75.245368	71.445120	
2016/02/24 09:54:28.000	79.345476	76.345407	73.445277	
2016/02/24 09:54:29.000	74.045312	70.845058	68.844772	
2016/02/24 09:54:30.000	69.744917	69.244840	68.644736	
2016/02/24 09:54:31.000	69.844931	69.344856	68.844772	
2016/02/24 09:54:32.000	73.345271	71.445120	69.444872	
2016/02/24 09:54:33.000	79.645481	78.145454	73.445277	
2016/02/24 09:54:34.000	80.045486	79.045471	77.245433	
2016/02/24 09:54:35.000	77.045428	75.845391	74.845351	
2016/02/24 09:54:36.000	79.345476	78.045452	76.145401	
2016/02/24 09:54:37.000	75.945394	73.345271	72.645223	
2016/02/24 09:54:38.000	72.445208	72.045175	71.645139	
2016/02/24 09:54:39.000	73.745295	72.845237	72.145184	
2016/02/24 09:54:40.000	77.945450	76.645417	73.845301	
2016/02/24 09:54:41.000	81.145499	80.345490	77.945450	
2016/02/24 09:54:42.000	79.945485	79.045471	78.045452	
2016/02/24 09:54:43.000	77.945450	76.645417	76.145401	
2016/02/24 09:54:44.000	77.145431	75.645383	74.345327	
2016/02/24 09:54:45.000	74.445332	73.045251	71.945167	
2016/02/24 09:54:46.000	73.145258	72.245192	71.545130	
2016/02/24 09:54:47.000	81.145499	78.745466	73.245264	
2016/02/24 09:54:48.000	79.545479	75.045360	72.445208	
2016/02/24 09:54:49.000	72.545215	70.945069	70.244985	
2016/02/24 09:54:50.000	71.345110	69.344856	67.544503	
2016/02/24 09:54:51.000	68.044616	67.644527	67.144402	
2016/02/24 09:54:52.000	68.044616	67.544503	66.944349	
2016/02/24 09:54:53.000	67.444479	66.244139	65.243775	
2016/02/24 09:54:54.000	66.844321	66.144106	65.343816	
2016/02/24 09:54:55.000	67.544503	67.144402	66.744292	
2016/02/24 09:54:56.000	68.544717	68.144637	67.244428	
2016/02/24 09:54:57.000	68.244658	67.444479	67.144402	
2016/02/24 09:54:58.000	69.744917	68.944790	67.644527	
2016/02/24 09:54:59.000	71.945167	70.845058	69.544887	
2016/02/24 09:55:00.000	76.845422	74.945355	71.845158	
2016/02/24 09:55:01.000	83.445518	81.945507	76.945425	
2016/02/24 09:55:02.000	80.945497	75.845391	74.045312	
2016/02/24 09:55:03.000	74.945355	74.045312	72.745230	
2016/02/24 09:55:04.000	74.845351	73.845301	72.745230	
2016/02/24 09:55:05.000	76.345407	75.245368	74.145317	
2016/02/24 09:55:06.000	76.245404	73.745295	71.545130	
2016/02/24 09:55:07.000	74.445332	72.145184	69.744917	
2016/02/24 09:55:08.000	71.145090	68.644736	68.144637	
2016/02/24 09:55:09.000	72.045175	70.845058	68.544717	
2016/02/24 09:55:10.000	78.045452	75.945394	71.645139	
2016/02/24 09:55:11.000	78.545462	76.845422	74.945355	
2016/02/24 09:55:12.000	75.945394	74.945355	74.245322	
2016/02/24 09:55:13.000	77.445438	76.745420	75.945394	
2016/02/24 09:55:14.000	78.345458	76.945425	75.845391	
2016/02/24 09:55:15.000	78.845468	76.445411	73.345271	
2016/02/24 09:55:16.000	73.345271	70.845058	69.444872	
2016/02/24 09:55:17.000	69.444872	68.544717	68.144637	
2016/02/24 09:55:18.000	68.544717	67.744550	67.044376	
2016/02/24 09:55:19.000	67.944595	67.644527	67.144402	
2016/02/24 09:55:20.000	72.445208	68.744754	66.844321	
2016/02/24 09:55:21.000	67.544503	67.144402	66.744292	
2016/02/24 09:55:22.000	67.844572	67.244428	66.744292	
2016/02/24 09:55:23.000	72.745230	70.745046	67.244428	
2016/02/24 09:55:24.000	77.245433	75.945394	72.545215	
2016/02/24 09:55:25.000	78.245456	76.845422	74.445332	
2016/02/24 09:55:26.000	74.245322	69.544887	68.244658	
2016/02/24 09:55:27.000	73.745295	72.245192	69.044807	
2016/02/24 09:55:28.000	76.345407	74.645342	72.745230	
2016/02/24 09:55:29.000	74.445332	71.645139	70.845058	
2016/02/24 09:55:30.000	79.545479	76.745420	72.545215	
2016/02/24 09:55:31.000	80.345490	79.845483	78.845468	
2016/02/24 09:55:32.000	78.745466	76.945425	75.845391	
2016/02/24 09:55:33.000	80.045486	78.545462	76.545414	
2016/02/24 09:55:34.000	79.945485	78.445460	77.745445	
2016/02/24 09:55:35.000	81.045498	79.345476	77.345436	
2016/02/24 09:55:36.000	81.545503	78.045452	75.345372	
2016/02/24 09:55:37.000	79.745482	78.645464	75.545380	
2016/02/24 09:55:38.000	77.345436	74.045312	73.145258	
2016/02/24 09:55:39.000	77.145431	75.545380	73.745295	
2016/02/24 09:55:40.000	79.745482	78.745466	77.145431	
2016/02/24 09:55:41.000	78.845468	73.845301	70.945069	
2016/02/24 09:55:42.000	76.045398	73.645289	70.945069	
2016/02/24 09:55:43.000	80.645494	79.145473	76.145401	
2016/02/24 09:55:44.000	76.245404	74.345327	72.945244	
2016/02/24 09:55:45.000	73.545283	72.645223	72.045175	
2016/02/24 09:55:46.000	76.545414	75.245368	73.445277	
2016/02/24 09:55:47.000	83.345517	81.145499	76.845422	
2016/02/24 09:55:48.000	83.545519	79.945485	76.945425	
2016/02/24 09:55:49.000	77.545441	76.945425	76.145401	
2016/02/24 09:55:50.000	79.245474	78.345458	76.645417	
2016/02/24 09:55:51.000	78.145454	76.545414	75.545380	
2016/02/24 09:55:52.000	77.545441	76.745420	75.645383	
2016/02/24 09:55:53.000	77.345436	75.445376	73.845301	
2016/02/24 09:55:54.000	73.745295	71.545130	70.144972	
2016/02/24 09:55:55.000	70.144972	69.544887	69.144824	
2016/02/24 09:55:56.000	72.145184	71.545130	69.844931	
2016/02/24 09:55:57.000	71.845158	70.645035	69.344856	
2016/02/24 09:55:58.000	69.844931	69.044807	67.944595	
2016/02/24 09:55:59.000	67.744550	66.644263	66.044073	
2016/02/24 09:56:00.000	67.844572	67.444479	66.444203	
2016/02/24 09:56:01.000	67.844572	67.244428	66.644263	
2016/02/24 09:56:02.000	66.444203	65.443855	65.143734	
2016/02/24 09:56:03.000	65.844004	65.143734	64.443417	
2016/02/24 09:56:04.000	65.944039	65.643931	65.343816	
2016/02/24 09:56:05.000	65.844004	65.543893	65.143734	
2016/02/24 09:56:06.000	66.344171	65.844004	65.343816	
2016/02/24 09:56:07.000	66.744292	66.244139	65.643931	
2016/02/24 09:56:08.000	66.444203	65.643931	64.943649	
2016/02/24 09:56:09.000	65.543893	65.143734	64.843604	
2016/02/24 09:56:10.000	65.343816	64.843604	64.243317	
2016/02/24 09:56:11.000	64.243317	63.843102	63.542927	
2016/02/24 09:56:12.000	64.243317	64.043212	63.642987	
2016/02/24 09:56:13.000	64.143265	63.242740	62.742397	
2016/02/24 09:56:14.000	63.642987	63.242740	62.942539	
2016/02/24 09:56:15.000	63.342804	62.542249	61.741582	
2016/02/24 09:56:16.000	63.642987	62.842469	61.941761	
2016/02/24 09:56:17.000	76.945425	71.145090	63.642987	
2016/02/24 09:56:18.000	79.545479	76.045398	73.345271	
2016/02/24 09:56:19.000	80.845496	80.145488	76.045398	
2016/02/24 09:56:20.000	80.445491	78.545462	73.945306	
2016/02/24 09:56:21.000	73.745295	68.944790	66.444203	
2016/02/24 09:56:22.000	66.444203	64.843604	63.442866	
2016/02/24 09:56:23.000	64.043212	63.542927	63.142675	
2016/02/24 09:56:24.000	65.243775	64.043212	62.942539	
2016/02/24 09:56:25.000	71.545130	69.344856	65.143734	
2016/02/24 09:56:26.000	77.345436	75.945394	71.645139	
2016/02/24 09:56:27.000	77.545441	75.745387	74.245322	
2016/02/24 09:56:28.000	78.445460	76.245404	72.145184	
2016/02/24 09:56:29.000	71.945167	67.844572	65.743968	
2016/02/24 09:56:30.000	65.743968	64.743559	64.143265	
2016/02/24 09:56:31.000	64.243317	63.342804	62.742397	
2016/02/24 09:56:32.000	62.842469	61.741582	61.241098	
2016/02/24 09:56:33.000	61.441299	60.940780	60.740556	
2016/02/24 09:56:34.000	61.941761	61.541395	60.640439	
2016/02/24 09:56:35.000	63.242740	62.642324	61.941761	
2016/02/24 09:56:36.000	63.642987	63.142675	62.842469	
2016/02/24 09:56:37.000	63.943158	63.642987	63.142675	
2016/02/24 09:56:38.000	66.844321	65.443855	63.743045	
2016/02/24 09:56:39.000	70.745046	68.544717	66.544233	
2016/02/24 09:56:40.000	82.145509	79.245474	70.945069	
2016/02/24 09:56:41.000	81.245500	76.145401	72.645223	
2016/02/24 09:56:42.000	73.345271	72.745230	72.145184	
2016/02/24 09:56:43.000	76.345407	75.745387	73.045251	
2016/02/24 09:56:44.000	77.845448	77.145431	75.745387	
2016/02/24 09:56:45.000	81.345501	80.245489	77.845448	
2016/02/24 09:56:46.000	80.445491	77.445438	76.645417	
2016/02/24 09:56:47.000	81.145499	79.645481	77.845448	
2016/02/24 09:56:48.000	83.245517	81.445502	78.945469	
2016/02/24 09:56:49.000	82.845514	81.445502	79.445478	
2016/02/24 09:56:50.000	80.545493	78.045452	76.545414	
2016/02/24 09:56:51.000	77.545441	76.945425	76.245404	
2016/02/24 09:56:52.000	78.445460	76.945425	75.845391	
2016/02/24 09:56:53.000	86.945533	84.845525	78.645464	
2016/02/24 09:56:54.000	86.645532	83.045515	78.945469	
2016/02/24 09:56:55.000	78.745466	75.145364	74.045312	
2016/02/24 09:56:56.000	79.245474	76.445411	74.045312	
2016/02/24 09:56:57.000	80.145488	78.245456	74.945355	
2016/02/24 09:56:58.000	74.845351	72.945244	72.345200	
2016/02/24 09:56:59.000	79.045471	77.645443	73.545283	
2016/02/24 09:57:00.000	79.545479	77.645443	76.545414	
2016/02/24 09:57:01.000	77.945450	75.445376	73.645289	
2016/02/24 09:57:02.000	73.945306	72.345200	71.445120	
2016/02/24 09:57:03.000	71.845158	71.645139	71.345110	
2016/02/24 09:57:04.000	74.945355	73.445277	71.645139	
2016/02/24 09:57:05.000	77.845448	76.945425	74.945355	
2016/02/24 09:57:06.000	78.245456	77.945450	77.545441	
2016/02/24 09:57:07.000	77.845448	75.245368	74.345327	
2016/02/24 09:57:08.000	75.245368	74.245322	73.745295	
2016/02/24 09:57:09.000	74.545337	73.445277	72.245192	
2016/02/24 09:57:10.000	73.145258	72.445208	71.945167	
2016/02/24 09:57:11.000	73.645289	73.045251	72.445208	
2016/02/24 09:57:12.000	72.945244	72.145184	71.745149	
2016/02/24 09:57:13.000	72.445208	71.945167	71.345110	
2016/02/24 09:57:14.000	72.045175	71.445120	71.045079	
2016/02/24 09:57:15.000	72.545215	71.545130	70.845058	
2016/02/24 09:57:16.000	82.045508	79.545479	72.745230	
2016/02/24 09:57:17.000	81.545503	77.845448	76.045398	
2016/02/24 09:57:18.000	77.345436	76.245404	74.445332	
2016/02/24 09:57:19.000	74.145317	70.945069	69.344856	
2016/02/24 09:57:20.000	69.544887	68.544717	67.644527	
2016/02/24 09:57:21.000	67.844572	67.044376	66.344171	
2016/02/24 09:57:22.000	66.444203	65.844004	65.543893	
2016/02/24 09:57:23.000	66.444203	65.543893	65.243775	
2016/02/24 09:57:24.000	65.343816	64.743559	64.143265	
2016/02/24 09:57:25.000	64.243317	63.342804	62.242013	
2016/02/24 09:57:26.000	62.842469	62.141931	61.541395	
2016/02/24 09:57:27.000	63.642987	62.842469	62.141931	
2016/02/24 09:57:28.000	64.043212	63.542927	63.142675	
2016/02/24 09:57:29.000	63.843102	63.342804	62.842469	
2016/02/24 09:57:30.000	63.542927	63.242740	62.942539	
2016/02/24 09:57:31.000	63.642987	61.841672	60.139816	
2016/02/24 09:57:32.000	60.640439	59.438813	58.437068	
2016/02/24 09:57:33.000	59.739263	58.937991	58.437068	
2016/02/24 09:57:34.000	60.840669	59.939546	58.937991	
2016/02/24 09:57:35.000	65.743968	64.043212	60.840669	
2016/02/24 09:57:36.000	72.445208	70.745046	65.944039	
2016/02/24 09:57:37.000	76.945425	75.145364	72.445208	
2016/02/24 09:57:38.000	72.345200	69.344856	67.744550	
2016/02/24 09:57:39.000	67.744550	65.343816	63.342804	
2016/02/24 09:57:40.000	63.542927	61.841672	61.140995	
2016/02/24 09:57:41.000	61.140995	59.739263	58.937991	
